path,text
segment_audio\09_01_026987_211024_SD_seg004.wav,글쎄 조금 호불호가 많이 갈리는 헤어 스타일이기는 하지. 물론 잘 소화를 한다면 굉장히 멋있는 머리가 될 수 있지만. 그렇지 않은 경우에는 위험할 수도 있다고 생각이 들거든. 뭐 근데 근데 나는 살면서 한 번쯤 해보고 싶은 머리는 해봐야 하지 않나라고 생각하는 편이라서 괜찮을 것 같아. 대신에 그로 인해 오는 일들은 네가 책임져야겠지.
segment_audio\09_01_026987_211024_SD_seg005.wav,정말 그로 인해 오는 일들이라면 어떤 걸 말하는 걸까?
segment_audio\09_01_026987_211024_SD_seg006.wav,글쎄 여러 가지가 있겠지만. 뭐 너의 직업을 착각한다던지 아니면 사람들이 계속해서 머리만 물어볼 수도 있잖아. 그런 것들은 솔직히 네가 알아서 책임을 져야 하지 않을까.
segment_audio\09_01_026987_211024_SD_seg007.wav,정말 그러면 반대로 너는 머리를 시원시원하게 잘라볼 의향이 있어.
segment_audio\09_01_026987_211024_SD_seg008.wav,나도 살면서 한 번은 숏컷을 해보고 싶긴 해 그게 언제쯤 할 수 있을지는 모르겠는데 아직은 긴머리가 좋아서 유지하고 있기는 한데 이러다가 아예 짧은 단발이 아닌 숏컷을 하게 되는 날이 오지 않을까.
segment_audio\09_01_026987_211024_SD_seg009.wav,너는 얼굴이 잘생겨서 잘 어울릴 거야.
segment_audio\09_01_026988_211024_SD_seg000.wav,여름에 수영장 가면 여자들은 비키니를 입거나 원피스형 수영복을 입잖아. 그러고 보면 남자는 선택의 범위가 하나밖에 없는 건가?
segment_audio\09_01_026988_211024_SD_seg001.wav,왜 하나밖에 없다고 생각하는 거야.
segment_audio\09_01_026988_211024_SD_seg002.wav,아래 것만 입으면 되잖아 생각해 보니까 사각 수영복도 있어 삼각 수영복도 있을 수 있겠구나 너는 수영장 가거나 하면 어떤 스타일에 수영복을 입는다고 볼 수 있어.
segment_audio\09_01_026988_211024_SD_seg003.wav,나 같은 경우에는 몸매에 자신이 있기 때문에 시원시원하게. 상위는 탈의하고 밑에는 삼각.수영복을 입는다고 볼 수가 있어.
segment_audio\09_01_026988_211024_SD_seg004.wav,그렇구나 삼각 수영복이라니 그런 거는 수영 강사들만 입는 수영복인 줄 알았는데. 어떻게 보면 대단하다. 다음에 수영장 가면 너의 삼각 수영복 기대해도 되는 거야.
segment_audio\09_01_026988_211024_SD_seg005.wav,기대가 될 만큼 나를 관찰하고 싶은 거야.
segment_audio\09_01_026988_211024_SD_seg006.wav,맞아. 그렇게 맨날 운동 한다고 말했으니까 구경 좀 해야 하지 않겠어.
segment_audio\09_01_026988_211024_SD_seg007.wav,그렇구나. 그러면 다음에 내가 시원시원하게보여주도록 할게.
segment_audio\09_01_026988_211024_SD_seg008.wav,알겠어. 기대를 해볼게 그러면 너는 여자들이 비키니 입는 거 좋아해? 원피스형 수영복 입는 걸 좋아해?
segment_audio\09_01_026988_211024_SD_seg009.wav,당연히 비키니 있는 게 좋다고 할 수가 있지. 아무래도 원피스형 수영복은 더워 보이잖아. 근데 비키니는 상대적으로 노출되는 부위가 많다 보니까 시각적으로 봤을 때 시원해 보이는 효과가 있는 것 같아.
segment_audio\09_01_026988_211024_SD_seg010.wav,그렇구나 보통 남자들은 진짜 비키니를 선호하는 것 같긴 하더라고 나는 근데 비키니보다는 개인적으로는 원피스 수영복을 자주 입거든. 뭐 내가 좀 더 날씬했으면 당당하게 입었을 수도 있지만 그게 아니라서 그런지 비키니는 잘 안 입게 되더라.
segment_audio\09_01_026988_211024_SD_seg011.wav,정말 딱 봐도 날씬해 보이는데 어디가도대체 날씬하지. 안 타는 거야
segment_audio\09_01_026988_211024_SD_seg012.wav,요새 살이 쪄서 아무래도 어렵지. 그래서 그런 것 같아 뭐 아직 수영장 가려면 (1 년)/(일 년)의 시간이 남았으니까  더 노력해서 내년엔 비키니를 입을 수 있도록 노력해 볼게.
segment_audio\09_01_026988_211024_SD_seg013.wav,정말 그런데 너무 겸손한 거 아니야. 네가 봤을 때는 몸매가 상당히 훌륭해 보이는데 그런 식으로 하면 안 돼.
segment_audio\09_01_026988_211024_SD_seg014.wav,아니야. 네가 몰라서 그래 진짜.비키니 입을 자신은 전혀 없어.
segment_audio\09_01_026988_211024_SD_seg015.wav,정말.
segment_audio\09_01_026993_211024_SD_seg000.wav,너는 트름 자주 하는 편이야. 나는 생각보다 트름은 자주 안 하는 편이거든. 근데 자주 하는 사람들은 진짜 자주 하더라. 사무실에서 막 하기도 하고 하고 공공 장소에서 하기도 하고. 물론 대부분 나이 든 아저씨이긴 했지만. 정말 비매너인 거 같아.
segment_audio\09_01_026993_211024_SD_seg001.wav,정말 실제로 모르는 사람이 트름 하는 걸 들어본 적이 있어.
segment_audio\09_01_026993_211024_SD_seg002.wav,그럼 들어본 적 당연히 있지. 정말 지하철이나 버스에서 굉장히 많이 들어봤어. 할아버지들 아저씨들이 진짜 쉴세 없어 없이 꺽꺽 되는데 너무 별로야. 정말 비위 상한다니까.
segment_audio\09_01_026993_211024_SD_seg003.wav,정말 근데 그 사람들은 자기가 트림하는 게 창피하다고 생각은 안 하나? 어떻게 그렇게 사람들이 많은데 대놓고 트림을 할 수가 있어.
segment_audio\09_01_026993_211024_SD_seg004.wav,내 말이 그 말이야. 정말 부끄러움이 없나 봐. 뭐 듣기 싫은 것도 듣기 싫고 냄새도 나고.아무튼 여러모로 별로야. 너는 평상시에 트림 좀 하는 편이야?
segment_audio\09_01_026993_211024_SD_seg005.wav,나 같은 경우에는 트림을 아예 안 한다고 볼 수는 없지만 너가 알다시피 내가 상당히 매너가 넘치잖아. 그래서 아무 데서나 트림을 하거나 그런 편은 아니라고 알 수가 있지. 너의 경우엔 어때?
segment_audio\09_01_026993_211024_SD_seg006.wav,그렇구나 맞아. 아무 데서나 트름하고 그러지 마. 그건 정말 정말 비매너라고 생각해 보통 트름하는 사람들은 엄청 소리를 크게 내던데. 그건 자기가 조절하는 건가?
segment_audio\09_01_026993_211024_SD_seg007.wav,자기가 조절한다기보다는 그냥 자연스럽게 하다 보니까 나오게 되는 게 아닐까 그게. 정말 자기가 조설해서 했다고 한다면 그렇게 하면 안 되는 거겠지 나는 그렇게 생각해. 그렇지 않아?
segment_audio\09_01_026993_211024_SD_seg008.wav,맞아. 그건 그렇긴 하겠다. 소리까지 조절할 수 있으면 다들 소리 안 내고 트림을 하거나 그렇게 했겠지 그건 조절이 힘드니까 소리가 나고 그러는 거 아니겠어.
segment_audio\09_01_026993_211024_SD_seg009.wav,그렇다고 볼 수가 있지. 너 같은 경우에는 트름이 나올 것 같은데 만약에 사람이 많거나 공공 장소라고 하면 어떻게 트름을 하는 편이야.
segment_audio\09_01_026993_211024_SD_seg010.wav,글쎄 나는 원래 애초에 막 소리를 많이 내면서 트름을 하는 편이 아니고 내가 트름을 할 때는 소화가 안 되거나 그럴 때 하는 편이라서 의외로 그런 건 딱히 경험해 본 적이 없어 뭐 한 번쯤은 있었겠지만. 딱히 기억이 안 나네. 너는 어때? 그런 경우에 어떻게 해결하는 편이야.
segment_audio\09_01_026993_211024_SD_seg011.wav,나 같은 경우에는 속으로 삼키는 편이지. 아무래도 다른 사람한테 피해를 주면 안 되니까. 그런 식으로 속으로 삼키거나 그렇게 하는 것 같아.
segment_audio\09_01_026995_211024_SD_seg000.wav,대화를 할 때 누가 비웃는다고 느끼면 되게 기분 나쁘지 않아. 뭐 장난으로 그러는 건 전혀 상관없는데 뭐 기분 나쁜 의도를 가지고 비웃으면 진짜 기분 나쁘더라. 예의도 아니고 매너도 없는 것 같고 학교 다닐 때 말고는 딱히 그런 걸 경험해 보거나 그러진 않았는데 지금 생각해도 그런 건 참 어이가 없는 것 같아.
segment_audio\09_01_026995_211024_SD_seg001.wav,당연히 어이가 없지. 너도 학교 다니면서 누가 너를 비웃거나 그런 경험이 있어.
segment_audio\09_01_026995_211024_SD_seg002.wav,당연히 있지. 학교 다닐 때 나도 막 중학교 땐가. 물론 몸으로 싸우진 않았지만 싸우거나 이럴 때 꼭 그렇게 막 코웃음을 치면서 웃는 애들이 있잖아. 어이가 없어가지고 아무튼 그렇게 싸운 적 많이 있지. 결국엔 그 친구랑 화해를 하고 별다른 일은 없었지만 그런 경험 누구나 다 있을 거라고 생각해. 너는 막 누가 너를 비웃거나 그런 경험 해본 적 없어.
segment_audio\09_01_026995_211024_SD_seg003.wav,나도 왜 없겠어. 상당히 많다고 볼 수가 있지. 어릴 때는 따돌림을 받은 적이 있어서 그렇게 나를 따돌리는 애들이 굉장히 나를 비웃곤 했었던 거 같아. 나한테는 굉장히 슬픈 기억이라고 알 수가 있지. 그래서 나 같은 경우에는사람을 비웃거나 그러지는 않는 편이야.
segment_audio\09_01_026995_211024_SD_seg004.wav,그렇구나 그 친구들. 진짜 나쁜 양아치 같은 친구들이었네. 어떻게 같은 친구를 비웃고 따돌릴 수가 있어. 그거는 진짜 아닌 것 같다 네가 많이 힘들었겠어.
segment_audio\09_01_026995_211024_SD_seg005.wav,굉장히 힘들었지 근데 나 같은 경우에는 내가그거네 혼자 열심히 공부하면서그런 식으로 나만의 돌파구를 잦았던 것 같아 너의 생각은 어때.
segment_audio\09_01_026995_211024_SD_seg006.wav,그렇구나. 굉장히 다행이고 슬기롭게 해결을 했네. 그러기 쉽지 않았을 텐데. 정말 대단한 부분이야. 나도 나이 들어서 누군가를 비웃거나 해 본 적도 없고 뒤에선 어땠을지 모르겠지만 적어도 내 앞에서 나를 비웃는 사람을 본 적은 없거든. 사람을 비웃는다는 건 진짜 안 좋은 행동인 것 같아. 그런 건 딱 어디서 배우는 것도 아닌데 사람들이 다 알게 되는 그런 건가? 나쁜 거는 진짜 다들 금방 배운다는 말이 맞나 봐.
segment_audio\09_01_026995_211024_SD_seg007.wav,그렇다고 볼 수가 있지. 그러면 너 같은 경우에는 반대로 누군가를 비웃거나 그래 본 적이 있어?
segment_audio\09_01_026995_211024_SD_seg008.wav,나도 그래본 적 당연히 있지. 정확하게 언제 왜 누구를 비웃었는지까진 기억이 안 나는데 비웃어 본 적 당연히 있을 것 같아. 어린 시절의 일이지만 그랬었지.
segment_audio\09_01_026995_211024_SD_seg009.wav,그렇구나. 갑자기 비웃는 거에 대해서 얘기를 하다 보니까 정말 너는 여러 가지 생각을 하는 것 같아.
segment_audio\09_01_027000_211024_SD_seg000.wav,사람을 볼 때 얼굴 생김새만큼 중요한 건 솔직히 피부라고 생각해. 아무리 예쁘고. 아무리 잘생기고 호감형이어도 피부가 좀 안 좋으면 엄청 그 사람에 대한 호감이 많이 안 생기게 되는 게 있는 것 같은데 너는 그런 거 느껴본 적 없어. 나는 의외로 피부를 좀 보나 봐.
segment_audio\09_01_027000_211024_SD_seg001.wav,피부 굉장히 중요하지 아마 너뿐만 아니라 피부를 보는 사람이 굉장히 많을 거야. 그 정도로 피부는 굉장히 중요하다고. 볼 수가 있어. 너의 말처럼 피부가 좋아야 사람이 조금 멋있어 보이기도 하고. 그렇잖아. 그런 장점들이 있는 걸로 봐서는 확실히 피부 좋은 게 좋은 것 같아.
segment_audio\09_01_027000_211024_SD_seg002.wav,맞아. 확실히 피부가 주는 효과라고 해야 할까? 그게 있지.조금 덜 예쁘고 덜 잘생겨도 피부가 엄청 좋으면. 엄청 잘생겨 보이고 예뻐 보이는 효과가 있잖아. 그런 게 어릴 때는 몰랐는데 나이가 들수록 더더욱 생기는 것 같아.
segment_audio\09_01_027000_211024_SD_seg003.wav,맞아 너 같은 경우에는 피부가 좋다고 생각을 하는 편이야.
segment_audio\09_01_027000_211024_SD_seg004.wav,아니 나는 피부가 좋다는 생각은 딱히 안 해봤어. 지금도 트러블이 올라오기도 하고 여러모로 피부가 뒤집어진다고 해야 하나 그럴 때도 많아서 그게 막 피부가 엄청 좋다 이런 걸 경험해 본 적은 없는 것 같아 그냥 내 기준으로.평소보다 오늘 피부결이 좋은데.라고 느낀 적은 있어도 평상시에 내 피부가 어디서 자랑할 만큼 좋은 건 아닌 것 같아 너는 어때.너의 피부가 좋다고 생각하는 편이야.
segment_audio\09_01_027000_211024_SD_seg005.wav,나는 개인적으로 나한테 맞지 않는 화장품을 썼을 때 피부에 트러블이 조금 올라오는 편이라고 알 수가 있는데 그 점을 제외하고서는 피부가 상당히 좋은 편이라고 개인적으로는 생각을 하고 있어. 네가 나를 봤을 때 어떤 것 같아. 피부가 좋은 것 같아.
segment_audio\09_01_027000_211024_SD_seg006.wav,맞아. 너는 피부가 좋은 편이라고 할 수 있을 것 같아 뭐. 네가 특별히 엄청 눈에 띄는 트러블을 가지고 있거나 그렇다고 생각해 본 적도 없고 너는 또 유난히 하야니까 피부가 더 좋아 보이기도 해서 여러모로 피부가 좋다고 생각하고 있어. 굉장히 그거 축복인 일이다.
segment_audio\09_01_027000_211024_SD_seg007.wav,그렇게 얘기해 주니까 상당히 감사한 마음이 드는 것 같아. 보통 많은 사람들이 피부 관리에 대해서 엄청 신경 쓰고는 하잖아. 너는 너의 피부 관리를 위해서 어떤 관리들을 해주고 있는 편이야.
segment_audio\09_01_027000_211024_SD_seg008.wav,나는 그냥 잘 자고. 잘 먹고.건조하지 않게 유지하는 정도로 하고 있지.
segment_audio\09_01_027004_211024_SD_seg000.wav,너는 어떤 사람을 볼 때 좀 겉멋 들었다 생각을 하는 편이야?
segment_audio\09_01_027004_211024_SD_seg001.wav,글쎄 뭐 그런 거 같아. 나 같은 경우에는 자동차를 타고 가는데 유리창을 활짝 열고 음악을 크게 트는 거 있잖아. 그런 걸 보면 왜 저럴까 진짜 음악이 듣고 싶으면 창문을 다 닫고 들어야 온전히 음악에 집중할 수 있는데 뭔가 이도저도 아닌 느낌이 들어서 그런 걸 볼 때 겉멋이 있다 이렇게 생각이 즐거워는 하지 너의 생각은어때?
